Year,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,OeFG%,OTOV%,ORB%,OFT/FGA,DeFG%,DTOV%,DRB%,DFT/FGA,Arena,Attend.,Playoffs,W/L%,Losing_season,Champion,won_last,won_last_3
1993.0,Golden State Warriors,25.0,34.0,48.0,38.0,44.0,-0.99,0.05,-0.94,109.2,110.2,-1.0,99.5,0.342,0.118,0.543,0.502,14.9,34.2,0.245,0.501,14.0,67.0,0.261,Oakland-Alameda County Coliseum Arena,616025.0,N,0.4146341463414634,Y,N,N,N
1993.0,Miami Heat,25.2,36.0,46.0,38.0,44.0,-1.15,0.21,-0.93,107.7,108.9,-1.2,94.6,0.361,0.137,0.535,0.481,13.9,31.9,0.279,0.495,14.2,69.8,0.274,Miami Arena,614915.0,N,0.43902439024390244,Y,N,N,N
1993.0,Los Angeles Lakers,28.0,39.0,43.0,38.0,44.0,-1.27,0.06,-1.2,107.6,108.9,-1.3,96.2,0.329,0.09,0.534,0.486,13.7,31.4,0.249,0.5,14.3,66.4,0.215,Great Western Forum,633655.0,N,0.47560975609756095,Y,N,N,N
1993.0,Detroit Pistons,29.9,40.0,42.0,37.0,45.0,-1.39,0.29,-1.1,107.4,108.9,-1.5,93.2,0.271,0.126,0.511,0.473,12.5,34.6,0.198,0.5,13.5,67.8,0.212,The Palace of Auburn Hills,889614.0,N,0.4878048780487805,Y,N,N,N
1993.0,Denver Nuggets,24.8,36.0,46.0,36.0,46.0,-1.74,-0.4,-2.14,104.6,106.3,-1.7,99.8,0.324,0.062,0.518,0.47,14.5,33.6,0.245,0.476,13.9,68.9,0.263,McNichols Sports Arena,586407.0,N,0.43902439024390244,Y,N,N,N
1993.0,Sacramento Kings,26.5,25.0,57.0,33.0,49.0,-3.17,0.17,-3.0,106.5,109.6,-3.1,100.8,0.337,0.108,0.53,0.481,14.1,30.7,0.257,0.502,15.1,66.7,0.292,ARCO Arena (II),709997.0,N,0.3048780487804878,Y,N,N,N
1993.0,Milwaukee Bucks,26.9,28.0,54.0,31.0,51.0,-3.73,0.47,-3.26,106.2,110.1,-3.9,96.1,0.301,0.135,0.535,0.495,14.8,30.5,0.223,0.502,15.7,62.5,0.266,Bradley Center,660939.0,N,0.34146341463414637,Y,N,N,N
1993.0,Philadelphia 76ers,27.1,26.0,56.0,26.0,56.0,-5.77,0.51,-5.25,104.6,110.4,-5.8,98.5,0.319,0.133,0.53,0.479,14.4,28.1,0.251,0.504,13.3,65.9,0.188,The Spectrum,515284.0,N,0.3170731707317073,Y,N,N,N
1993.0,Washington Bullets,26.1,22.0,60.0,23.0,59.0,-7.04,0.55,-6.49,103.6,110.8,-7.2,97.7,0.298,0.082,0.523,0.48,14.2,28.8,0.223,0.51,13.6,67.1,0.219,Capital Centre,558966.0,N,0.2682926829268293,Y,N,N,N
1993.0,Minnesota Timberwolves,25.8,19.0,63.0,21.0,61.0,-7.78,0.16,-7.62,103.6,111.8,-8.2,93.8,0.344,0.087,0.535,0.479,15.9,28.7,0.275,0.503,13.5,66.3,0.269,Target Center,754593.0,N,0.23170731707317074,Y,N,N,N
1993.0,Dallas Mavericks,24.9,11.0,71.0,10.0,72.0,-15.2,0.52,-14.68,99.5,114.7,-15.2,99.5,0.299,0.115,0.495,0.455,15.1,31.1,0.21,0.519,13.5,68.1,0.347,Reunion Arena,554724.0,N,0.13414634146341464,Y,N,N,N
1994.0,Seattle SuperSonics,28.1,63.0,19.0,64.0,18.0,9.09,-0.41,8.68,111.1,101.5,9.6,95.1,0.344,0.105,0.547,0.501,13.7,34.4,0.256,0.479,18.2,67.3,0.272,Seattle Center Coliseum,601369.0,N,0.7682926829268293,N,N,N,N
1994.0,New York Knicks,28.9,57.0,25.0,60.0,22.0,6.99,-0.5,6.48,105.7,98.2,7.5,92.8,0.311,0.135,0.527,0.483,15.1,34.4,0.232,0.451,16.0,71.4,0.261,Madison Square Garden (IV),810193.0,N,0.6951219512195121,N,N,N,N
1994.0,San Antonio Spurs,29.0,55.0,27.0,56.0,26.0,5.26,-0.21,5.05,110.4,104.6,5.8,90.1,0.322,0.107,0.537,0.494,13.6,35.6,0.239,0.467,11.7,70.5,0.196,Alamodome,904190.0,N,0.6707317073170732,N,N,N,N
1994.0,Atlanta Hawks,28.7,57.0,25.0,56.0,26.0,5.27,-0.33,4.94,107.2,101.7,5.5,94.2,0.294,0.118,0.523,0.48,13.6,34.6,0.221,0.475,16.0,67.7,0.185,Omni Coliseum,537547.0,N,0.6951219512195121,N,N,N,N
1994.0,Phoenix Suns,28.7,56.0,26.0,54.0,28.0,4.84,-0.17,4.68,111.7,106.8,4.9,96.7,0.325,0.147,0.548,0.509,13.9,35.2,0.236,0.493,13.5,69.3,0.202,America West Arena,779952.0,N,0.6829268292682927,N,N,N,N
1994.0,Utah Jazz,29.4,53.0,29.0,53.0,29.0,4.22,-0.12,4.1,108.6,104.1,4.5,93.1,0.354,0.083,0.537,0.49,13.3,31.3,0.262,0.469,14.6,68.4,0.267,Delta Center,814502.0,N,0.6463414634146342,N,N,N,N
1994.0,Houston Rockets,28.1,58.0,24.0,53.0,29.0,4.32,-0.12,4.19,105.9,101.4,4.5,95.0,0.294,0.191,0.545,0.507,15.0,27.6,0.218,0.458,13.3,69.7,0.192,The Summit,615227.0,N,0.7073170731707317,N,Y,N,N
1994.0,Cleveland Cavaliers,27.9,47.0,35.0,52.0,30.0,4.02,-0.39,3.64,109.4,105.1,4.3,91.7,0.335,0.121,0.537,0.487,12.8,31.8,0.258,0.484,14.5,69.0,0.215,Coliseum at Richfield,753686.0,N,0.573170731707317,N,N,Y,N
1994.0,Orlando Magic,25.8,50.0,32.0,52.0,30.0,3.89,-0.21,3.68,110.8,106.7,4.1,95.2,0.341,0.165,0.547,0.514,14.4,33.8,0.231,0.479,13.3,66.3,0.214,Orlando Arena,626931.0,N,0.6097560975609756,N,N,N,N
1994.0,Indiana Pacers,27.2,47.0,35.0,51.0,31.0,3.45,-0.19,3.26,107.8,104.2,3.6,93.3,0.366,0.077,0.547,0.5,16.0,34.4,0.27,0.471,14.9,68.0,0.267,Market Square Arena,531812.0,N,0.573170731707317,N,N,N,N
1994.0,Chicago Bulls,27.7,55.0,27.0,50.0,32.0,3.09,-0.22,2.87,106.1,102.7,3.4,91.9,0.273,0.097,0.526,0.493,14.6,33.8,0.192,0.482,15.3,70.8,0.225,Chicago Stadium,760816.0,N,0.6707317073170732,N,N,N,N
1994.0,Miami Heat,26.0,42.0,40.0,48.0,34.0,2.67,-0.27,2.4,109.5,106.7,2.8,93.8,0.322,0.145,0.538,0.488,14.3,35.3,0.253,0.479,14.5,69.1,0.284,Miami Arena,617242.0,N,0.5121951219512195,N,N,N,N
1994.0,Portland Trail Blazers,28.6,47.0,35.0,48.0,34.0,2.63,-0.04,2.6,108.1,105.5,2.6,98.8,0.323,0.104,0.518,0.472,12.5,34.4,0.24,0.49,14.8,70.8,0.235,Memorial Coliseum,528408.0,N,0.573170731707317,N,N,N,N
1994.0,New Jersey Nets,26.6,45.0,37.0,47.0,35.0,2.2,-0.08,2.11,107.2,104.9,2.3,95.5,0.351,0.096,0.515,0.461,12.7,34.0,0.267,0.475,13.5,69.1,0.212,Brendan Byrne Arena,658304.0,N,0.5487804878048781,N,N,N,N
1994.0,Golden State Warriors,25.0,50.0,32.0,46.0,36.0,1.74,0.01,1.76,108.3,106.5,1.8,99.1,0.322,0.12,0.542,0.512,14.9,32.9,0.214,0.488,14.7,64.4,0.21,Oakland-Alameda County Coliseum Arena,616025.0,N,0.6097560975609756,N,N,N,N
1994.0,Denver Nuggets,24.8,42.0,40.0,45.0,37.0,1.49,0.05,1.54,103.9,102.3,1.6,96.1,0.357,0.088,0.524,0.478,15.3,32.2,0.256,0.453,13.4,69.6,0.252,McNichols Sports Arena,673738.0,N,0.5121951219512195,N,N,N,N
1994.0,Charlotte Hornets,27.6,41.0,41.0,40.0,42.0,-0.22,-0.01,-0.23,108.4,108.6,-0.2,97.5,0.301,0.129,0.543,0.5,13.6,29.2,0.23,0.492,13.2,67.0,0.205,Charlotte Coliseum,971609.0,N,0.5,N,N,N,N
1994.0,Boston Celtics,27.8,32.0,50.0,29.0,53.0,-4.28,0.01,-4.28,104.2,108.7,-4.5,95.6,0.284,0.068,0.521,0.482,13.5,29.3,0.207,0.494,13.7,67.8,0.238,Boston Garden,604867.0,N,0.3902439024390244,Y,N,N,N
1994.0,Los Angeles Lakers,26.5,33.0,49.0,29.0,53.0,-4.29,0.36,-3.93,104.8,109.3,-4.5,95.5,0.269,0.11,0.503,0.466,12.8,33.2,0.193,0.492,14.3,63.2,0.24,Great Western Forum,545915.0,N,0.4024390243902439,Y,N,N,N
1994.0,Los Angeles Clippers,27.0,27.0,55.0,26.0,56.0,-5.72,0.44,-5.28,102.9,108.6,-5.7,99.6,0.297,0.116,0.521,0.484,15.4,30.4,0.211,0.494,14.0,64.1,0.213,Los Angeles Memorial Sports Arena,471034.0,N,0.32926829268292684,Y,N,N,N
1994.0,Sacramento Kings,26.7,28.0,54.0,26.0,56.0,-5.77,0.44,-5.32,103.3,109.2,-5.9,97.5,0.326,0.104,0.516,0.471,14.2,30.4,0.239,0.499,14.2,66.4,0.252,ARCO Arena (II),710497.0,N,0.34146341463414637,Y,N,N,N
1994.0,Milwaukee Bucks,26.1,20.0,62.0,24.0,58.0,-6.48,0.24,-6.24,102.5,109.3,-6.8,94.5,0.32,0.15,0.512,0.471,14.7,31.1,0.225,0.513,15.7,66.5,0.254,Bradley Center,634047.0,N,0.24390243902439024,Y,N,N,N
1994.0,Minnesota Timberwolves,26.2,20.0,62.0,23.0,59.0,-6.93,0.38,-6.55,101.9,109.2,-7.3,94.7,0.352,0.085,0.525,0.471,16.4,30.1,0.272,0.488,12.8,68.0,0.259,Target Center,733419.0,N,0.24390243902439024,Y,N,N,N
1994.0,Washington Bullets,25.8,24.0,58.0,22.0,60.0,-7.38,0.25,-7.13,104.5,112.2,-7.7,95.9,0.317,0.109,0.529,0.484,15.3,31.2,0.237,0.526,14.0,66.2,0.206,US Airways Arena,619756.0,N,0.2926829268292683,Y,N,N,N
1994.0,Philadelphia 76ers,27.2,25.0,57.0,21.0,61.0,-7.62,0.25,-7.37,101.7,109.7,-8.0,95.7,0.31,0.138,0.518,0.478,15.0,28.0,0.221,0.502,12.8,66.6,0.177,The Spectrum,491769.0,N,0.3048780487804878,Y,N,N,N
1994.0,Detroit Pistons,27.5,20.0,62.0,21.0,61.0,-7.78,0.33,-7.46,102.7,110.9,-8.2,94.2,0.244,0.148,0.511,0.477,13.7,28.4,0.179,0.493,12.8,66.1,0.262,The Palace of Auburn Hills,806641.0,N,0.24390243902439024,Y,N,N,N
1994.0,Dallas Mavericks,25.3,13.0,69.0,19.0,63.0,-8.7,0.5,-8.19,100.4,109.6,-9.2,94.5,0.275,0.109,0.492,0.449,15.0,33.7,0.205,0.513,15.8,66.1,0.283,Reunion Arena,526414.0,N,0.15853658536585366,Y,N,N,N
1995.0,Utah Jazz,29.6,60.0,22.0,61.0,21.0,7.99,-0.23,7.76,114.3,105.7,8.6,92.6,0.392,0.126,0.587,0.535,14.8,29.1,0.306,0.496,15.5,72.5,0.292,Delta Center,811159.0,N,0.7317073170731707,N,N,N,N
1995.0,Seattle SuperSonics,28.7,57.0,25.0,61.0,21.0,8.18,-0.27,7.91,114.8,106.3,8.5,95.5,0.38,0.194,0.575,0.527,14.1,32.6,0.288,0.492,16.1,68.7,0.278,Tacoma Dome,633604.0,N,0.6951219512195121,N,N,N,N
1995.0,Orlando Magic,26.6,57.0,25.0,59.0,23.0,7.06,-0.62,6.44,115.1,107.8,7.3,95.1,0.357,0.205,0.569,0.539,14.0,34.0,0.239,0.49,13.3,68.4,0.22,Orlando Arena,656410.0,N,0.6951219512195121,N,N,N,N
1995.0,San Antonio Spurs,29.0,62.0,20.0,57.0,25.0,5.96,-0.06,5.9,111.7,105.4,6.3,94.6,0.372,0.173,0.562,0.516,13.8,30.9,0.275,0.485,13.0,72.3,0.214,Alamodome,920413.0,N,0.7560975609756098,N,N,N,N
1995.0,Chicago Bulls,28.1,47.0,35.0,54.0,28.0,4.83,-0.51,4.32,109.5,104.3,5.2,92.0,0.308,0.177,0.546,0.509,14.5,32.9,0.224,0.488,16.7,68.2,0.263,United Center,926218.0,N,0.573170731707317,N,N,N,N
1995.0,Phoenix Suns,29.2,59.0,23.0,51.0,31.0,3.88,-0.02,3.86,114.5,110.4,4.1,95.9,0.338,0.227,0.567,0.524,12.7,29.7,0.255,0.515,14.0,69.8,0.228,America West Arena,779943.0,N,0.7195121951219512,N,N,N,N
1995.0,Portland Trail Blazers,29.3,44.0,38.0,52.0,30.0,3.82,-0.02,3.8,109.7,105.7,4.0,93.8,0.313,0.177,0.521,0.483,13.0,37.1,0.218,0.491,14.8,73.5,0.277,Memorial Coliseum,529759.0,N,0.5365853658536586,N,N,N,N
1995.0,Indiana Pacers,28.7,52.0,30.0,52.0,30.0,3.7,-0.34,3.35,109.6,105.6,4.0,90.0,0.383,0.158,0.557,0.507,15.5,32.8,0.287,0.493,15.8,68.6,0.237,Market Square Arena,654428.0,N,0.6341463414634146,N,N,N,N
1995.0,Charlotte Hornets,28.0,50.0,32.0,50.0,32.0,3.28,-0.41,2.87,109.6,106.1,3.5,91.2,0.317,0.219,0.562,0.517,14.3,26.0,0.247,0.485,13.8,68.5,0.202,Charlotte Coliseum,971618.0,N,0.6097560975609756,N,N,N,N
1995.0,New York Knicks,29.4,55.0,27.0,50.0,32.0,3.11,-0.33,2.78,107.2,103.8,3.4,91.2,0.331,0.226,0.55,0.508,15.1,28.6,0.243,0.468,14.4,70.8,0.281,Madison Square Garden (IV),810283.0,N,0.6707317073170732,N,N,N,N
1995.0,Houston Rockets,28.5,47.0,35.0,47.0,35.0,2.12,0.2,2.32,109.7,107.4,2.3,94.2,0.31,0.267,0.568,0.529,15.0,26.9,0.232,0.489,13.9,67.7,0.199,The Summit,653389.0,N,0.573170731707317,N,Y,N,N
1995.0,Atlanta Hawks,28.2,42.0,40.0,45.0,37.0,1.28,-0.22,1.06,106.6,105.2,1.4,89.8,0.292,0.237,0.525,0.487,13.9,31.6,0.211,0.495,15.6,68.4,0.215,Omni Coliseum,504807.0,N,0.5121951219512195,N,N,Y,N
1995.0,Denver Nuggets,26.6,41.0,41.0,43.0,39.0,0.84,0.11,0.96,109.1,108.2,0.9,91.5,0.357,0.18,0.556,0.511,15.6,32.0,0.263,0.487,13.2,70.2,0.257,McNichols Sports Arena,704011.0,N,0.5,N,N,N,N
1995.0,Cleveland Cavaliers,28.3,43.0,39.0,43.0,39.0,0.62,-0.07,0.55,105.3,104.6,0.7,84.8,0.317,0.165,0.52,0.472,14.2,31.8,0.241,0.493,15.0,72.4,0.224,Gund Arena,833850.0,N,0.524390243902439,N,N,N,N
1995.0,Los Angeles Lakers,25.9,48.0,34.0,40.0,42.0,-0.22,0.21,-0.01,109.1,109.4,-0.3,95.2,0.292,0.21,0.539,0.5,13.4,31.3,0.215,0.5,14.8,64.4,0.224,Great Western Forum,591125.0,N,0.5853658536585366,N,N,N,N
1995.0,Sacramento Kings,26.4,39.0,43.0,38.0,44.0,-1.0,0.26,-0.74,105.5,106.5,-1.0,92.3,0.359,0.16,0.538,0.496,16.2,32.1,0.255,0.481,15.0,67.0,0.28,ARCO Arena (II),709997.0,N,0.47560975609756095,Y,N,N,N
1995.0,Miami Heat,27.1,32.0,50.0,36.0,46.0,-1.63,-0.21,-1.85,108.2,109.9,-1.7,92.9,0.317,0.175,0.54,0.499,14.4,31.7,0.233,0.51,14.9,68.7,0.264,Miami Arena,598761.0,N,0.3902439024390244,Y,N,N,N
1995.0,Boston Celtics,27.2,35.0,47.0,36.0,46.0,-1.88,-0.04,-1.92,108.6,110.6,-2.0,94.0,0.331,0.144,0.537,0.491,14.3,33.1,0.249,0.512,13.6,68.6,0.235,Boston Garden,606070.0,N,0.4268292682926829,Y,N,N,N
1995.0,Dallas Mavericks,24.3,36.0,46.0,33.0,49.0,-2.9,0.51,-2.39,107.6,110.6,-3.0,94.7,0.301,0.163,0.509,0.466,13.9,38.9,0.221,0.519,13.7,69.8,0.208,Reunion Arena,678433.0,N,0.43902439024390244,Y,N,N,N
1995.0,New Jersey Nets,27.5,30.0,52.0,32.0,50.0,-3.13,-0.14,-3.28,105.2,108.6,-3.4,92.3,0.342,0.192,0.519,0.467,14.4,33.3,0.26,0.493,12.4,70.9,0.217,Brendan Byrne Arena,684102.0,N,0.36585365853658536,Y,N,N,N
1995.0,Milwaukee Bucks,25.7,34.0,48.0,29.0,53.0,-4.37,0.07,-4.3,106.2,110.9,-4.7,92.7,0.343,0.205,0.537,0.496,15.5,31.3,0.244,0.53,15.3,68.3,0.23,Bradley Center,670720.0,N,0.4146341463414634,Y,N,N,N
1995.0,Golden State Warriors,26.0,26.0,56.0,27.0,55.0,-5.41,0.51,-4.9,106.7,112.2,-5.5,97.9,0.348,0.233,0.547,0.508,15.9,30.3,0.245,0.522,13.9,66.5,0.216,Oakland-Alameda County Coliseum Arena,616025.0,N,0.3170731707317073,Y,N,N,N
1995.0,Philadelphia 76ers,25.1,24.0,58.0,27.0,55.0,-5.07,0.01,-5.06,104.1,109.7,-5.6,91.0,0.323,0.142,0.521,0.475,15.3,32.3,0.238,0.5,14.6,66.1,0.235,CoreStates Spectrum,507806.0,N,0.2926829268292683,Y,N,N,N
1995.0,Washington Bullets,24.5,21.0,61.0,26.0,56.0,-5.6,0.04,-5.56,105.4,111.3,-5.9,94.5,0.292,0.183,0.529,0.492,14.3,29.3,0.211,0.512,14.9,66.7,0.262,US Airways Arena,689463.0,N,0.25609756097560976,Y,N,N,N
1995.0,Detroit Pistons,26.9,28.0,54.0,22.0,60.0,-7.29,0.21,-7.08,105.1,112.9,-7.8,93.2,0.293,0.21,0.538,0.499,15.0,28.3,0.217,0.51,14.2,65.8,0.299,The Palace of Auburn Hills,719090.0,N,0.34146341463414637,Y,N,N,N
1995.0,Los Angeles Clippers,24.9,17.0,65.0,18.0,64.0,-9.16,0.73,-8.43,101.5,111.1,-9.6,94.3,0.302,0.153,0.508,0.468,14.6,29.6,0.214,0.526,16.6,65.7,0.29,Los Angeles Memorial Sports Arena,438244.0,N,0.2073170731707317,Y,N,N,N
1995.0,Minnesota Timberwolves,25.4,21.0,61.0,18.0,64.0,-9.0,0.78,-8.22,102.6,112.4,-9.8,91.4,0.379,0.163,0.532,0.475,16.2,27.7,0.293,0.51,14.8,64.1,0.28,Target Center,603518.0,N,0.25609756097560976,Y,N,N,N
1996.0,Chicago Bulls,29.9,72.0,10.0,70.0,12.0,12.24,-0.44,11.8,115.2,101.8,13.4,91.1,0.291,0.196,0.555,0.517,13.1,36.9,0.217,0.482,16.1,71.1,0.222,United Center,969149.0,N,0.8780487804878049,N,Y,N,N
1996.0,Seattle SuperSonics,29.6,64.0,18.0,61.0,21.0,7.79,-0.4,7.4,110.3,102.1,8.2,93.8,0.379,0.249,0.574,0.526,16.2,29.7,0.288,0.479,16.7,69.5,0.252,KeyArena at Seattle Center,697301.0,N,0.7804878048780488,N,N,Y,N
1996.0,Utah Jazz,29.5,55.0,27.0,59.0,23.0,6.59,-0.34,6.25,113.3,106.1,7.2,90.0,0.359,0.158,0.566,0.517,14.1,31.6,0.276,0.489,15.1,71.7,0.295,Delta Center,813073.0,N,0.6707317073170732,N,N,N,N
1996.0,San Antonio Spurs,29.4,59.0,23.0,58.0,24.0,6.3,-0.33,5.98,110.2,103.5,6.7,93.3,0.342,0.2,0.558,0.516,13.6,27.5,0.252,0.472,13.9,70.0,0.216,Alamodome,782701.0,N,0.7195121951219512,N,N,N,N
1996.0,Orlando Magic,27.7,60.0,22.0,56.0,26.0,5.56,-0.16,5.4,112.9,106.9,6.0,91.8,0.336,0.248,0.562,0.529,13.2,29.0,0.232,0.491,14.0,68.8,0.223,Orlando Arena,707168.0,N,0.7317073170731707,N,N,N,N
1996.0,Los Angeles Lakers,27.1,53.0,29.0,53.0,29.0,4.45,-0.24,4.21,111.4,106.6,4.8,92.4,0.306,0.203,0.555,0.515,13.3,30.1,0.228,0.491,14.9,66.8,0.205,Great Western Forum,649634.0,N,0.6463414634146342,N,N,N,N
1996.0,Indiana Pacers,29.4,52.0,30.0,50.0,32.0,3.24,-0.14,3.11,110.8,107.2,3.6,89.3,0.389,0.157,0.56,0.509,15.5,33.0,0.294,0.491,14.7,69.3,0.271,Market Square Arena,673967.0,N,0.6341463414634146,N,N,N,N
1996.0,Cleveland Cavaliers,27.5,47.0,35.0,49.0,33.0,2.59,-0.09,2.49,109.9,106.7,3.2,82.3,0.296,0.264,0.551,0.51,13.7,28.6,0.226,0.506,16.3,70.2,0.242,Gund Arena,730095.0,N,0.573170731707317,N,N,N,N
1996.0,Detroit Pistons,26.8,46.0,36.0,49.0,33.0,2.5,-0.05,2.45,107.9,105.1,2.8,87.7,0.36,0.221,0.551,0.504,14.6,28.0,0.271,0.483,13.7,71.7,0.229,The Palace of Auburn Hills,730573.0,N,0.5609756097560976,N,N,N,N
1996.0,Portland Trail Blazers,28.1,44.0,38.0,48.0,34.0,2.35,-0.14,2.21,106.0,103.5,2.5,92.6,0.347,0.203,0.528,0.494,15.2,33.4,0.23,0.478,13.5,73.4,0.236,Rose Garden Arena,848055.0,N,0.5365853658536586,N,N,N,N
1996.0,New York Knicks,30.4,47.0,35.0,48.0,34.0,2.32,-0.08,2.24,106.0,103.5,2.5,91.0,0.306,0.201,0.55,0.509,14.9,25.5,0.232,0.476,14.8,71.1,0.251,Madison Square Garden (IV),810283.0,N,0.573170731707317,N,N,N,N
1996.0,Houston Rockets,29.0,48.0,34.0,46.0,36.0,1.74,-0.12,1.63,109.3,107.4,1.9,93.2,0.317,0.265,0.555,0.512,14.1,26.9,0.243,0.495,13.6,68.6,0.206,The Summit,667840.0,N,0.5853658536585366,N,N,N,N
1996.0,Miami Heat,27.4,42.0,40.0,45.0,37.0,1.43,0.03,1.46,105.3,103.8,1.5,91.1,0.345,0.23,0.541,0.501,16.0,30.1,0.245,0.469,14.8,71.8,0.298,Miami Arena,606088.0,N,0.5121951219512195,N,N,N,N
1996.0,Atlanta Hawks,28.1,46.0,36.0,45.0,37.0,1.22,0.07,1.29,109.4,108.0,1.4,89.6,0.302,0.239,0.534,0.49,14.0,34.0,0.229,0.512,16.3,67.1,0.217,Omni Coliseum,496668.0,N,0.5609756097560976,N,N,N,N
1996.0,Washington Bullets,24.8,39.0,43.0,44.0,38.0,1.06,-0.07,0.99,108.7,107.6,1.1,93.7,0.314,0.183,0.558,0.521,15.0,28.2,0.228,0.489,15.0,67.8,0.274,US Airways Arena,669598.0,N,0.47560975609756095,Y,N,N,N
1996.0,Phoenix Suns,27.9,41.0,41.0,42.0,40.0,0.33,-0.05,0.28,110.3,110.0,0.3,93.2,0.37,0.147,0.551,0.498,13.5,29.8,0.286,0.511,13.3,71.4,0.225,America West Arena,779943.0,N,0.5,N,N,N,N
1996.0,Charlotte Hornets,27.8,41.0,41.0,39.0,43.0,-0.57,0.09,-0.48,111.2,111.8,-0.6,91.6,0.32,0.23,0.558,0.514,14.1,29.5,0.246,0.529,13.9,70.3,0.217,Charlotte Coliseum,985722.0,N,0.5,N,N,N,N
1996.0,Golden State Warriors,27.0,36.0,46.0,37.0,45.0,-1.45,0.03,-1.42,108.4,109.9,-1.5,93.4,0.349,0.179,0.539,0.489,14.8,33.9,0.265,0.51,15.2,67.2,0.232,Oakland-Alameda County Coliseum Arena,616025.0,N,0.43902439024390244,Y,N,N,N
1996.0,Denver Nuggets,26.8,35.0,47.0,33.0,49.0,-2.71,0.09,-2.62,105.2,108.1,-2.9,92.2,0.326,0.172,0.526,0.481,14.2,30.7,0.242,0.492,12.8,72.7,0.237,McNichols Sports Arena,675425.0,N,0.4268292682926829,Y,N,N,N
1996.0,Sacramento Kings,26.6,39.0,43.0,33.0,49.0,-2.71,0.09,-2.62,106.2,109.1,-2.9,93.4,0.371,0.184,0.54,0.493,16.0,32.5,0.271,0.498,15.1,69.0,0.302,ARCO Arena (II),709999.0,N,0.47560975609756095,Y,N,N,N
1996.0,Boston Celtics,26.3,33.0,49.0,32.0,50.0,-3.4,0.03,-3.37,106.4,109.9,-3.5,96.2,0.329,0.209,0.534,0.494,14.1,28.8,0.235,0.511,14.3,70.0,0.258,FleetCenter,730842.0,N,0.4024390243902439,Y,N,N,N
1996.0,Los Angeles Clippers,25.2,29.0,53.0,31.0,51.0,-3.6,0.13,-3.46,106.5,110.3,-3.8,93.2,0.3,0.208,0.544,0.511,15.3,29.3,0.21,0.512,15.2,67.9,0.282,Los Angeles Memorial Sports Arena,405495.0,N,0.35365853658536583,Y,N,N,N
1996.0,New Jersey Nets,27.4,30.0,52.0,29.0,53.0,-4.23,0.09,-4.14,101.9,106.5,-4.6,90.9,0.332,0.111,0.497,0.445,15.1,36.4,0.248,0.495,14.5,70.9,0.223,Brendan Byrne Arena,638144.0,N,0.36585365853658536,Y,N,N,N
1996.0,Dallas Mavericks,25.1,26.0,56.0,28.0,54.0,-4.9,0.19,-4.71,106.1,111.2,-5.1,95.4,0.266,0.274,0.507,0.47,13.3,34.1,0.192,0.526,14.7,68.6,0.222,Reunion Arena,684138.0,N,0.3170731707317073,Y,N,N,N
1996.0,Minnesota Timberwolves,26.4,26.0,56.0,26.0,56.0,-5.35,0.22,-5.14,104.1,109.8,-5.7,93.5,0.357,0.132,0.535,0.48,16.0,29.8,0.277,0.509,15.0,68.7,0.267,Target Center,585669.0,N,0.3170731707317073,Y,N,N,N
1996.0,Milwaukee Bucks,27.5,25.0,57.0,26.0,56.0,-5.3,0.38,-4.92,105.6,111.5,-5.9,90.2,0.295,0.163,0.534,0.495,15.0,29.7,0.218,0.52,14.1,68.4,0.248,Bradley Center,647088.0,N,0.3048780487804878,Y,N,N,N
1996.0,Toronto Raptors,26.1,21.0,61.0,21.0,61.0,-7.51,0.31,-7.2,103.8,111.8,-8.0,93.2,0.296,0.177,0.536,0.499,17.2,32.0,0.214,0.514,14.7,66.8,0.272,SkyDome,950330.0,N,0.25609756097560976,Y,N,N,N
1996.0,Philadelphia 76ers,26.1,18.0,64.0,16.0,66.0,-10.0,0.55,-9.45,102.2,113.0,-10.8,92.2,0.353,0.224,0.522,0.474,16.0,29.4,0.259,0.522,14.4,65.0,0.217,CoreStates Spectrum,476016.0,N,0.21951219512195122,Y,N,N,N
1996.0,Vancouver Grizzlies,27.2,15.0,67.0,15.0,67.0,-9.98,0.43,-9.55,97.6,108.5,-10.9,91.0,0.308,0.174,0.5,0.456,15.5,27.3,0.223,0.51,16.1,66.3,0.241,General Motors Place,654013.0,N,0.18292682926829268,Y,N,N,N
1997.0,Chicago Bulls,30.7,69.0,13.0,68.0,14.0,10.8,-0.11,10.7,114.4,102.4,12.0,90.0,0.267,0.203,0.547,0.511,12.5,35.9,0.199,0.471,14.8,69.3,0.196,United Center,978457.0,N,0.8414634146341463,N,Y,N,N
1997.0,Utah Jazz,29.6,64.0,18.0,64.0,18.0,8.79,-0.82,7.97,113.6,104.0,9.6,90.0,0.389,0.145,0.581,0.53,14.7,29.7,0.299,0.48,15.5,71.6,0.29,Delta Center,811439.0,N,0.7804878048780488,N,N,Y,N
1997.0,Seattle SuperSonics,30.0,57.0,25.0,62.0,20.0,7.68,-0.77,6.91,111.2,102.7,8.5,90.3,0.358,0.247,0.557,0.51,14.2,30.9,0.269,0.49,17.7,69.1,0.242,KeyArena at Seattle Center,699952.0,N,0.6951219512195121,N,N,N,N
